DASYLab - V 13.00.00
Worksheet name: VAN18
Recording date     : 11/2/2016, 12:22:23 PM
Block length       : 1
Delta              : 0.1 sec.
Number of channels : 13
Measurement time[s],GPS Latitude,GPS Longitude [V],satellites [V],GPS Time [V],Compass Heading [V],3DS U [V],3DS V [V],3DS W [V],3DS Sonic Temp [V],PCO2 [V],PCH4 [V],pressure mbar   [V],LG methane   [V],
1.4,4100.053223,7351.286133,9,162301.19,229.21,-0.56,0.21,-0.47,16.90,425.2528,2.0596,1018.43,2.0985,
1.5,4100.053223,7351.286133,9,162301.28,229.19,-0.59,0.16,-0.45,16.82,425.1902,2.0363,1018.75,2.0944,
1.6,4100.053223,7351.286133,9,162301.41,229.17,-0.67,0.21,-0.49,16.82,425.3972,2.0389,1018.72,2.0965,
1.7,4100.053223,7351.286133,9,162301.48,229.16,-0.83,0.12,-0.41,16.99,425.2321,2.0827,1018.44,2.0386,
1.8,4100.053223,7351.286133,9,162301.58,229.14,-0.87,0.50,-0.39,17.10,425.1284,2.0518,1018.65,2.0551,
1.9,4100.053223,7351.286133,9,162301.67,229.13,-0.69,0.72,-0.23,17.00,425.1806,2.0182,1018.66,2.0779,
2.0,4100.053223,7351.286133,9,162301.80,229.12,-0.33,0.72,-0.66,17.14,425.3347,2.0311,1018.50,2.0469,
2.1,4100.053223,7351.286133,9,162301.89,229.10,-0.32,0.49,-0.56,17.06,425.1600,2.0724,1018.72,2.0881,
2.2,4100.053223,7351.286133,9,162302.00,229.09,-0.48,0.16,-0.69,17.05,425.1593,2.0543,1018.64,2.0820,
2.3,4100.053223,7351.286133,9,162302.06,229.08,-0.92,0.18,-0.62,17.20,425.2321,2.0415,1018.51,2.0902,
2.4,4100.053223,7351.286133,9,162302.17,229.07,-0.77,0.29,-0.57,17.21,420.1367,2.0415,1018.66,2.0841,
2.5,4100.053223,7351.286133,9,162302.28,229.05,-0.60,0.22,-0.53,17.18,420.1263,2.0286,1018.40,2.1067,
2.6,4100.053223,7351.286133,9,162302.39,229.04,-0.63,0.14,-0.08,17.37,419.9716,2.0440,1018.43,2.0613,
2.7,4100.053223,7351.286133,9,162302.48,229.02,-0.43,-0.19,-0.23,17.40,419.4862,2.0543,1018.48,2.0593,
2.8,4100.053223,7351.286133,9,162302.59,229.00,-0.44,-0.30,-0.32,17.38,419.2393,2.0311,1018.46,2.0861,
2.9,4100.053223,7351.286133,9,162302.69,228.99,-0.36,-0.33,-0.43,17.16,419.3934,2.0466,1018.38,2.0634,
3.0,4100.053223,7351.286133,9,162302.78,228.98,-0.52,-0.25,-0.37,17.14,419.1561,2.0621,1018.66,2.0613,
3.1,4100.053223,7351.286133,9,162302.88,228.97,-0.65,-0.05,-0.08,17.23,419.2083,2.0337,1018.43,2.0778,
3.2,4100.053223,7351.286133,9,162302.98,228.95,-0.67,-0.23,0.09,17.16,418.4244,2.0106,1018.49,2.0964,
3.3,4100.053223,7351.286133,9,162303.08,228.94,-0.68,-0.28,-0.22,17.25,418.4760,2.0672,1018.38,2.0738,
3.4,4100.053223,7351.286133,9,162303.19,228.93,-0.67,-0.01,-0.42,17.15,418.5063,2.0518,1018.57,2.0881,
3.5,4100.053223,7351.286133,9,162303.28,228.92,-1.20,-0.13,-0.44,17.06,418.7545,1.9899,1018.45,2.0923,
3.6,4100.053223,7351.286133,9,162303.41,228.91,-1.23,-0.30,-0.48,17.10,418.5585,2.0775,1018.56,2.0696,
3.7,4100.053223,7351.286133,9,162303.48,228.90,-1.08,-0.17,-0.33,17.10,419.6313,2.0106,1018.49,2.0841,
3.8,4100.053223,7351.286133,9,162303.58,228.89,-0.85,-0.16,-0.28,17.03,419.6106,2.0775,1018.55,2.0778,
3.9,4100.053223,7351.286133,9,162303.67,228.88,-0.80,-0.28,-0.14,17.04,419.0433,2.0672,1018.40,2.0613,
4.0,4100.053223,7351.286133,9,162303.80,228.86,-0.77,-0.18,-0.07,17.03,419.0220,2.0441,1018.38,2.0716,
4.1,4100.053223,7351.286133,9,162303.89,228.86,-0.58,-0.08,-0.01,17.11,419.1768,2.0724,1018.37,2.0696,
4.2,4100.053223,7351.286133,9,162304.00,228.84,-0.51,-0.03,0.00,17.09,419.9510,2.1136,1018.39,2.1047,
4.3,4100.053223,7351.286133,9,162304.08,228.83,-0.58,0.03,0.00,16.94,419.8272,2.0673,1018.75,2.0923,
4.4,4100.053223,7351.286133,9,162304.17,228.82,-0.62,0.16,-0.22,17.10,419.8369,2.0621,1018.67,2.0738,
4.5,4100.053223,7351.286133,9,162304.28,228.81,-0.55,0.05,-0.20,17.10,419.8376,2.0466,1018.78,2.0943,
4.6,4100.053223,7351.286133,9,162304.39,228.80,-0.58,0.01,-0.20,17.04,419.9304,2.1188,1018.74,2.0551,
4.7,4100.053223,7351.286133,9,162304.48,228.78,-0.58,-0.07,-0.17,16.97,419.2393,2.1008,1018.44,2.0820,
4.8,4100.053223,7351.286133,9,162304.59,228.77,-0.56,-0.07,-0.21,16.86,419.1568,2.1188,1018.63,2.0449,
4.9,4100.053223,7351.286133,9,162304.69,228.75,-0.59,-0.07,-0.24,16.83,419.1974,2.0983,1018.27,2.0985,
5.0,4100.053223,7351.286133,9,162304.78,228.74,-0.57,-0.11,-0.28,16.74,419.2593,2.1344,1018.51,2.0717,
5.1,4100.053223,7351.286133,9,162304.88,228.73,-0.57,-0.19,-0.22,16.77,419.0536,2.0569,1018.56,2.1191,
5.2,4100.053223,7351.286133,9,162304.98,228.72,-0.57,-0.27,-0.32,16.95,419.2187,2.1447,1018.45,2.0820,
5.3,4100.053223,7351.286133,9,162305.08,228.72,-0.61,-0.28,-0.29,17.04,419.1252,2.0982,1018.67,2.0923,
5.4,4100.053223,7351.286133,9,162305.17,228.70,-0.53,-0.21,-0.31,17.08,419.2496,2.1033,1018.39,2.0696,
5.5,4100.053223,7351.286133,9,162305.28,228.69,-0.61,-0.24,-0.25,17.11,419.4043,2.1008,1018.43,2.0861,
